timestamp,id,text,favorite_count,retweet_count,hashtags
Wed Jul 04 00:47:52 +0000 2018,1014309783799660544,your premature sky booms. will not be tolerated,120203,20640,
Tue Jul 03 01:57:20 +0000 2018,1013964878518898689,in case you were wondering. i love you,108068,20488,
Sun Jul 01 18:41:41 +0000 2018,1013492857049473024,RT @dog_rates: This is Todd. He saved his human from a rattlesnake yesterday. A true h*ckin hero. He’s expected to make a full recovery and…,0,115991,
Sun Jul 01 17:11:48 +0000 2018,1013470235339313152,TODAY IS ADVENTURE DAY. MY WATER BOWL IS PACKED. THE WINDOWS ARE ROLLED DOWN. AND YES. MY FEETS ARE A TIPPY TAPPIN,153004,17692,
Thu Jun 28 21:40:25 +0000 2018,1012450671155531776,i accidentally dropped my bone. on the human’s bare foot. they did not enjoy this. and i don’t know how to tell them. i’m so sorry,121294,10061,
Tue Jun 26 14:55:30 +0000 2018,1011623998092804098,gooooob morning. i was watching from the window. as the human left to go do whatever they do. and i guess they saw me. because they ran back inside. to give a few extra pats. before leaving again,121661,11265,
Tue Jun 26 00:51:11 +0000 2018,1011411516002742272,sometimes. you have to spin in circles. to appreciate all that’s around you,138871,32532,
Sun Jun 24 16:36:11 +0000 2018,1010924557627154432,on the walk today. we stumbled across a playground. i learned that slides only work one way. and the human carried my fren. up to the highest part there. i bet they could see. the whole world,79982,6675,
Fri Jun 22 16:10:04 +0000 2018,1010193210826637313,cancer. doesn’t stand a chance. you got this harper https://t.co/F280jteT3Y,53744,5506,
Wed Jun 20 21:25:15 +0000 2018,1009547752466984961,some people say it must be nice. to not know of all the bad stuff in the world. but that’s not true. i know it’s there. how else could i be the perfect antidote,87809,12088,
Tue Jun 19 14:59:12 +0000 2018,1009088211677786113,gooooob morning. i am going to have. a great day. i haven’t figured out how yet. but that’s not important,103608,21982,
Mon Jun 18 01:48:56 +0000 2018,1008526949248110592,i caught my tail today. it wasn’t for long. but i did it. my stuffed fren sebastian saw it happen. and he can vouch for me,103326,8760,
Sat Jun 16 20:55:35 +0000 2018,1008090737240571904,the human is hosting a get together this evening. and i am told there will be snacks. so my goal. will be to convince every single guest. that i have not eaten. in several weeks,181952,27600,
Thu Jun 14 18:43:12 +0000 2018,1007332643887898631,the human is working from the household today. so my mission so far. has been to allow as little work. as possible,82101,6809,
Wed Jun 13 01:17:19 +0000 2018,1006707052624990209,sometimes. the human presses their noggin against mine. to figure out what i’m thinking. so i just think really hard. about how much i love them. and hope they figure it out,397487,79689,
Mon Jun 11 13:12:38 +0000 2018,1006162292273229824,gooooob morning. the human made pancakes. for the first time in a long time. they even saved one. for my fren and i to split. the only problem. was that i ate my piece so fast. i didn’t even taste it,116658,10316,
Mon Jun 11 01:24:47 +0000 2018,1005984154859851781,nighttime has arrived. the long snoozle can be ignored no longer. please send all snugs dogward,70844,6654,
Thu Jun 07 22:04:00 +0000 2018,1004846461790638081,we met a very kind human. who told me i was good. during our afternoon walk. i'm circling them slowly. to trap them with my leash. and when i succeed. they'll have to finish the walk with us. that's the law,94509,9022,
Wed Jun 06 13:38:12 +0000 2018,1004356784881053696,gooooob morning. the human has a big day today. so i lent them my stuffed fren sebastian. he believes in everyone,96408,8694,
Mon Jun 04 17:33:18 +0000 2018,1003691175453384710,something. you may not realize you’re allowed to do. is take a snoozle. and then when you wake up. immediately start another one,92524,14379,
Sat Jun 02 17:18:38 +0000 2018,1002962706612277248,WE ARE IN THE CAR. NOT SURE WHERE WE’RE HEADED. BUT THE WINDOWS ARE DOWN. AND I’M EATING THE WIND,148365,19374,
Thu May 31 22:35:47 +0000 2018,1002317744212250625,i saw the small neighbor wizard. playing outside again. i immediately trotted over. with my stuffed fren sebastian. so i could politely ask them. to make him magic,63597,4953,
Wed May 30 13:50:48 +0000 2018,1001823243475587074,gooooob morning. i was still sleepy. when we started the sunrise walk. i only took a few steps. before hopping in the wagon with my fren. it was only the human who walked. which was more than fine with us. and definitely not against any rules. don’t worry. i checked,62851,4166,
Tue May 29 21:22:38 +0000 2018,1001574561287168002,a ladybug has infiltrated the household. it doesn’t seem to want any trouble. maybe it was just lonely. i shall follow it around. slowly and carefully. because i’m a little lonely too,95630,10360,
Mon May 28 01:19:28 +0000 2018,1000909385747574785,"hi. this will only take a moment. but it’s very important. so listen closely 

i love you",115011,22241,
Sat May 26 16:24:28 +0000 2018,1000412363789619201,one of the small neighbor humans. was outside. blowing magic rainbow spheres. so of course i went over to investigate. i know they were magic. because every time i tried to catch one. it disappeared. i have since concluded. that this small neighbor human. is a wizard,141045,22942,
Fri May 25 01:29:49 +0000 2018,999824826964631552,sometimes. it’s easy to tell. that the human’s life is hard. but that’s okay. because i have cuddles. and i’m not going anywhere,111670,19766,
Thu May 24 00:06:36 +0000 2018,999441498411339777,a pup a day. keeps all the sadness away https://t.co/FFYtPlboTm,14191,1065,
Tue May 22 19:50:17 +0000 2018,999014606994583553,i sneezed. and both my ears went inside out. the household alert level. has been set to very dark grey. i don’t deserve this,71366,6752,
Mon May 21 13:03:15 +0000 2018,998549784096116736,gooooob morning. i found a spot outside. where the sun breaks through the trees. and creates a perfectly toasty paradise. today has potential,90580,9509,
Mon May 21 00:38:00 +0000 2018,998362235968937984,"i watched from the window. as the neighbor pup. walked up and down the street with their human. for the first time. they hopped and zoomed and got impressively tangled. 

in other words. they did so well",57750,3959,
Sun May 20 00:58:29 +0000 2018,998005004089876480,the human’s fren has arrived. when they opened the door. i was waiting with a shoe. as a gift. that nobody can prove was stolen. it must be family movie night,54096,3640,
Fri May 18 18:04:50 +0000 2018,997538517084491776,the human came home early. and gave me the biggest hug. i’m not sure how they knew i wanted one,98860,12249,
Thu May 17 16:00:20 +0000 2018,997144797667262466,i’m going to wear it. every time a car pulls into the driveway. to turn around. and not to say hi to me https://t.co/GythR4drvn,17280,1000,
Thu May 17 00:33:55 +0000 2018,996911655438241792,the funny thing about your attention. is that. i need it,103493,25449,
Wed May 16 00:32:33 +0000 2018,996548926986694661,it is sky boom season. so if anyone needs me. i’ll be hiding in the bathtub. with my stuffed fren sebastian,77906,8251,
Tue May 15 14:35:02 +0000 2018,996398554871746560,gooooob morning. the sun is shining. the birbs are chirping. and my tail thuds. echo through the household. as the human rubs my belly,66763,7288,
Mon May 14 19:22:51 +0000 2018,996108600237002754,i just started my shift. watching the skittle under the fridge. part of me thinks. it may never move. but then again. what if it does,68959,6705,
Sun May 13 17:40:11 +0000 2018,995720372803833856,i heard. that today is about the moms. and although i technically adopted. my stuffed fren sebastian. i still hope. he got me something nice,97698,9118,
Thu May 10 23:35:31 +0000 2018,994722634507128833,i finally said hi to the new neighbors. i took my stuffed fren sebastian with me. to break the ice of course. the new neighbor pup seemed to like him. and one of the small humans. gave me a hug. i think it went well,94605,7101,
Wed May 09 23:15:53 +0000 2018,994355304014974977,the human went over. and said hi to the new neighbors. then returned to inform me. that they have several small humans. and if i were to say hi. i would have to be. very gentle,87287,6798,
Tue May 08 17:18:36 +0000 2018,993903003357892609,WE HAVE NEW NEIGHBORS. THEY ARE UNPACKING AND OH MY GOODNESS. THEY HAVE A PUP FREN. I REPEAT THEY HAVE A PUP. WE HAVE A NEW NEIGHBOR PUP FREN,98723,7415,
Mon May 07 13:41:07 +0000 2018,993485883725709314,gooooob morning. i just completed. a series of elaborate stretchems. the world isn’t ready for me,75892,8773,
Sun May 06 17:20:24 +0000 2018,993178681567842304,it was raining during our walk today. but that’s alright. the human brought an umbrella. and i hopped in a puddle,56737,4014,
Fri May 04 17:48:34 +0000 2018,992460994516520961,where is the car. i would like a word with it https://t.co/ZC3wj0zAR8,40864,4120,
Fri May 04 03:12:30 +0000 2018,992240525578309632,the human hasn’t smiled much today. and i’m not sure why. but i have a squeaker toy that looks like a cupcake. and i am coming. to the rescue,213033,33656,
Thu May 03 02:21:04 +0000 2018,991865192395964423,i have just completed. my final security lap around the household. all is well. ready your snoozles. the nighttime is here,83867,8270,
Mon Apr 30 23:34:41 +0000 2018,991098546815414272,we went on a big walk. i was even allowed to bring. my stuffed fren sebastian. he sat in the wagon with my other fren. while i navigated.. when the household became visible. on the way back. the human unhooked my leash. and i ran the rest of the way. i was so speedy,80717,6317,
Mon Apr 30 20:56:21 +0000 2018,991058699136401409,THE HUMAN IS HOME EARLY. THIS IS QUITE UNEXPECTED. THE GARAGE DOOR IS OPENING. MY TAIL IS BLURRY. AND YOU BET. MY FEETS ARE A TIPPY TAPPIN,167963,23843,
Sun Apr 29 18:20:48 +0000 2018,990657164204236801,a human stopped by the household. with a package. so i met them at the door. with my favorite bone. ready to barter. but they just smiled at me. left the package. and drove away,61170,4855,
Fri Apr 27 18:32:16 +0000 2018,989935274980462592,kendal my fren. it is not good. to hold in your emotions https://t.co/8sP0iYmLls,26729,2362,
Thu Apr 26 23:42:13 +0000 2018,989650888397676550,the human and the human’s fren. are going to the movies tonight. and once again. my fren and i were not invited. not even my stuffed fren sebastian. was asked to go. oh well. we will have our own infinity war. with toilet paper. and whatever shoes we can find,87939,12828,
Wed Apr 25 02:24:12 +0000 2018,988966877106917377,sometimes. after a passionate bork. my tooth can get stuck. on the outside of my mouth. and i become way less intimidating. than is ideal,69050,7153,
Mon Apr 23 15:09:57 +0000 2018,988434811340681217,gooooob morning. i tried to eat a flower. but the human saw me. before i got a taste. i have no excuse for my actions. it just looked yummy,91847,11266,
Mon Apr 23 01:42:15 +0000 2018,988231546061688832,i think. something we’ve been overlooking. for some time now. is that i love you,74478,11377,
Fri Apr 20 18:41:31 +0000 2018,987400887906852865,it is better to zoom. and tear something. than to never zoom at all https://t.co/pMSaJYLRow,47395,4630,
Thu Apr 19 01:12:10 +0000 2018,986774421116473344,you have a legal obligation. to let me rest my noggin. in your lap. whenever i so desire. it’s the law,100035,13778,
